date,mean temperature (degC)
28/6/2021,16.43333333
29/6/2021,15.85416667
30/6/2021,14.35
1/7/2021,14.97083333
2/7/2021,14.74166667
3/7/2021,14.31666667
4/7/2021,14.19166667
5/7/2021,14.82083333
6/7/2021,14.4375
7/7/2021,15.34583333
8/7/2021,14.6625
9/7/2021,15.15833333
10/7/2021,15.00833333
11/7/2021,14.5
12/7/2021,15.975
13/7/2021,17.4826087
14/7/2021,16.43478261
15/7/2021,15.32916667
16/7/2021,14.95416667
17/7/2021,14.91666667
18/7/2021,14.95833333
19/7/2021,15.23043478
20/7/2021,15.8625
21/7/2021,17.2375
22/7/2021,15.325
23/7/2021,15.37083333
24/7/2021,15.4625
25/7/2021,16.23333333
26/7/2021,16.4375
27/7/2021,16.8625
28/7/2021,15.42173913
29/7/2021,17.12083333
30/7/2021,16.6125
31/7/2021,14.38333333
1/8/2021,13.97083333
2/8/2021,12.9875
3/8/2021,13.92173913
4/8/2021,14.42173913
5/8/2021,14.65416667
6/8/2021,15.16086957
7/8/2021,15.94347826
8/8/2021,17.95217391
9/8/2021,17.49583333
10/8/2021,15.04782609
11/8/2021,13.65416667
12/8/2021,14.575
13/8/2021,15.28695652
14/8/2021,15.1875
15/8/2021,16.3173913
16/8/2021,17.82727273
17/8/2021,18.97727273
18/8/2021,18.47826087
19/8/2021,17.6
20/8/2021,17.12916667
21/8/2021,16.9173913
22/8/2021,16.225
23/8/2021,15.32916667
24/8/2021,16.62608696
25/8/2021,17.575
26/8/2021,17.19166667
27/8/2021,15.5875
28/8/2021,15.49583333
29/8/2021,16.91666667
30/8/2021,17.57916667
31/8/2021,18.48333333
1/9/2021,18.4375
2/9/2021,15.27916667
3/9/2021,14.09166667
4/9/2021,14.9875
5/9/2021,15.5375
6/9/2021,17.6375
7/9/2021,19.26521739
8/9/2021,19.62608696
9/9/2021,18.85416667
10/9/2021,18.23333333
11/9/2021,16.61666667
12/9/2021,15.61666667
13/9/2021,16.12916667
14/9/2021,17.07083333
15/9/2021,18.15416667
16/9/2021,18.4625
17/9/2021,16.10833333
18/9/2021,17.14166667
19/9/2021,18.39583333
20/9/2021,18.97083333
21/9/2021,20.48333333
22/9/2021,20.77083333
23/9/2021,19.39583333
24/9/2021,18.22083333
25/9/2021,18.2
26/9/2021,19.25416667
27/9/2021,18.60416667
28/9/2021,18.525
29/9/2021,19.95416667
30/9/2021,19.93043478
1/10/2021,20.325
2/10/2021,18.19166667
3/10/2021,17.84166667
4/10/2021,17.42083333
5/10/2021,18.01666667
6/10/2021,17.20833333
7/10/2021,18.39565217
8/10/2021,19.60434783
9/10/2021,18.54545455
10/10/2021,18.85454545
11/10/2021,20.14545455
12/10/2021,17.5
13/10/2021,18.19565217
14/10/2021,19.42608696
15/10/2021,21.86666667
16/10/2021,22.85833333
17/10/2021,21.57826087
18/10/2021,21.45217391
19/10/2021,22.03478261
20/10/2021,19.68095238
21/10/2021,20.575
22/10/2021,20.61666667
23/10/2021,21.23913043
24/10/2021,23.25652174
25/10/2021,21.76086957
26/10/2021,18.42380952
27/10/2021,19.5
28/10/2021,18.05217391
29/10/2021,18.73913043
30/10/2021,20.30416667
31/10/2021,21.57083333
1/11/2021,21.20434783
2/11/2021,19.5173913
3/11/2021,19.83913043
4/11/2021,22.4625
5/11/2021,22.30416667
6/11/2021,20.86666667
7/11/2021,20.79583333
8/11/2021,21.10416667
9/11/2021,19.64583333
10/11/2021,18.62608696
11/11/2021,19.59130435
12/11/2021,20.34166667
13/11/2021,21.01666667
14/11/2021,22.02173913
15/11/2021,23.0375
16/11/2021,23.80416667
17/11/2021,23.91666667
18/11/2021,21.875
19/11/2021,21.85
20/11/2021,22.45
21/11/2021,23.61666667
22/11/2021,22.43333333
23/11/2021,22.16666667
24/11/2021,22.94782609
25/11/2021,24.13333333
26/11/2021,24.8875
27/11/2021,26
28/11/2021,27.14166667
29/11/2021,25.5625
