date,mean temperature (degC)
2011-10-09,13.69090909090909
2011-10-10,10.354545454545455
2011-10-11,12.0
2011-10-12,11.836363636363636
2011-10-13,13.109090909090908
2011-10-14,17.29090909090909
2011-10-15,17.554545454545455
2011-10-16,13.109090909090908
2011-10-17,12.172727272727274
2011-10-18,15.036363636363637
2011-10-19,19.763636363636365
2011-10-20,21.945454545454545
2011-10-21,16.61818181818182
2011-10-22,16.772727272727273
2011-10-23,20.0
2011-10-24,18.572727272727274
2011-10-25,13.581818181818182
2011-10-26,14.327272727272726
2011-10-27,16.87272727272727
2011-10-28,21.34
2011-10-29,17.78181818181818
2011-10-30,13.827272727272726
2011-10-31,12.990909090909092
2011-11-01,14.563636363636363
2011-11-02,14.509090909090908
2011-11-03,14.463636363636363
2011-11-04,16.099999999999998
2011-11-05,19.254545454545454
2011-11-06,21.89090909090909
2011-11-07,20.145454545454545
2011-11-08,20.945454545454545
2011-11-09,22.38181818181818
2011-11-10,17.11818181818182
2011-11-11,16.027272727272727
2011-11-12,18.172727272727272
2011-11-13,19.754545454545454
2011-11-14,19.836363636363636
2011-11-15,19.009090909090908
2011-11-16,16.8
2011-11-17,18.263636363636365
2011-11-18,23.927272727272726
2011-11-19,20.536363636363635
2011-11-20,16.554545454545455
2011-11-21,15.36
2011-11-22,16.272727272727273
2011-11-23,15.390909090909092
2011-11-24,16.21818181818182
2011-11-25,17.954545454545453
2011-11-26,18.672727272727272
2011-11-27,18.018181818181816
2011-11-28,20.636363636363637
2011-11-29,25.136363636363637
2011-11-30,17.827272727272728
2011-12-01,13.563636363636363
2011-12-02,14.881818181818181
2011-12-03,15.945454545454545
2011-12-04,14.509090909090908
2011-12-05,14.554545454545455
2011-12-06,15.780000000000001
2011-12-07,17.89
2011-12-08,20.93
2011-12-09,22.536363636363635
2011-12-10,21.89090909090909
2011-12-11,18.827272727272728
2011-12-12,15.8
2011-12-13,16.09090909090909
2011-12-14,15.79090909090909
2011-12-15,17.272727272727273
2011-12-16,19.80909090909091
2011-12-17,21.33636363636364
2011-12-18,21.318181818181817
2011-12-19,20.44
2011-12-20,18.839999999999996
2011-12-21,19.4
2011-12-22,19.954545454545453
2011-12-23,21.327272727272728
2011-12-24,22.89090909090909
2011-12-25,23.027272727272727
2011-12-26,20.41
2011-12-27,18.130000000000003
2011-12-28,18.32
2011-12-29,18.669999999999998
2011-12-30,20.78
2011-12-31,23.71
2012-01-01,24.05
2012-01-02,28.07
2012-01-03,27.389999999999997
2012-01-04,21.89
2012-01-05,17.65
2012-01-06,17.855555555555554
2012-01-07,21.86
2012-01-08,22.69
2012-01-09,17.95
2012-01-10,16.95
2012-01-11,15.84
2012-01-12,15.690000000000001
2012-01-13,17.43
2012-01-14,17.369999999999997
2012-01-15,18.71
2012-01-16,23.490000000000002
2012-01-17,27.189999999999998
2012-01-18,24.380000000000003
2012-01-19,20.85
2012-01-20,21.29
2012-01-21,22.169999999999998
2012-01-22,23.47
2012-01-23,23.740000000000002
2012-01-24,24.669999999999998
2012-01-25,23.16
2012-01-26,21.58888888888889
2012-01-27,22.799999999999997
2012-01-28,23.9
2012-01-29,25.45
2012-01-30,25.14
2012-01-31,17.740000000000002
2012-02-01,17.82
2012-02-02,18.963636363636365
2012-02-03,20.354545454545455
2012-02-04,22.063636363636363
2012-02-05,24.636363636363637
2012-02-06,17.19090909090909
2012-02-07,17.181818181818183
2012-02-08,16.900000000000002
2012-02-09,18.39090909090909
2012-02-10,19.09090909090909
2012-02-11,18.38181818181818
2012-02-12,18.900000000000002
2012-02-13,19.745454545454546
2012-02-14,21.12727272727273
2012-02-15,24.0
2012-02-16,23.336363636363636
2012-02-17,21.099999999999998
2012-02-18,21.454545454545453
2012-02-19,22.990909090909092
2012-02-20,20.89090909090909
2012-02-21,20.145454545454545
2012-02-22,20.10909090909091
2012-02-23,20.981818181818184
2012-02-24,23.07
2012-02-25,26.910000000000004
2012-02-26,27.03
2012-02-27,23.854545454545452
2012-02-28,20.163636363636364
2012-02-29,18.472727272727273
2012-03-01,17.754545454545454
2012-03-02,18.0
2012-03-03,17.21818181818182
2012-03-04,19.572727272727274
2012-03-05,17.527272727272727
2012-03-06,17.509090909090908
2012-03-07,17.063636363636363
2012-03-08,17.5
2012-03-09,19.027272727272727
2012-03-10,17.38181818181818
2012-03-11,16.59090909090909
2012-03-12,18.054545454545455
2012-03-13,20.418181818181818
2012-03-14,22.918181818181818
2012-03-15,23.8
2012-03-16,20.12727272727273
2012-03-17,16.736363636363635
2012-03-18,17.3
2012-03-19,18.830000000000002
2012-03-20,20.94
2012-03-21,18.845454545454547
2012-03-22,14.363636363636363
2012-03-23,13.79090909090909
2012-03-24,13.918181818181818
2012-03-25,14.854545454545455
2012-03-26,15.163636363636364
2012-03-27,16.154545454545453
2012-03-28,18.21818181818182
2012-03-29,17.727272727272727
2012-03-30,19.21818181818182
2012-03-31,21.3
2012-04-01,17.245454545454546
2012-04-02,18.863636363636363
2012-04-03,20.69090909090909
2012-04-04,19.236363636363635
2012-04-05,19.59090909090909
2012-04-06,22.445454545454545
2012-04-07,14.52727272727273
2012-04-08,13.80909090909091
2012-04-09,12.990909090909092
2012-04-10,11.154545454545454
2012-04-11,13.030000000000001
2012-04-12,13.79090909090909
2012-04-13,15.52727272727273
2012-04-14,17.38181818181818
2012-04-15,19.527272727272727
2012-04-16,16.619999999999997
2012-04-17,16.62727272727273
2012-04-18,17.927272727272726
2012-04-19,18.60909090909091
2012-04-20,18.418181818181818
2012-04-21,17.80909090909091
2012-04-22,18.62727272727273
2012-04-23,16.10909090909091
2012-04-24,11.381818181818183
2012-04-25,12.418181818181818
2012-04-26,13.718181818181819
2012-04-27,13.97272727272727
2012-04-28,13.872727272727273
2012-04-29,13.036363636363637
2012-04-30,11.663636363636364
2012-05-01,15.636363636363637
2012-05-02,12.936363636363637
2012-05-03,10.263636363636364
2012-05-04,11.79090909090909
2012-05-05,11.518181818181818
2012-05-06,11.754545454545456
2012-05-07,13.118181818181819
2012-05-08,16.418181818181818
2012-05-09,17.472727272727273
2012-05-10,14.781818181818181
2012-05-11,13.118181818181819
2012-05-12,10.618181818181817
2012-05-13,11.154545454545454
2012-05-14,11.090909090909092
2012-05-15,12.154545454545454
2012-05-16,12.118181818181819
2012-05-17,11.645454545454545
